BreedGroupID	FieldPeriodID	sample.id	BirdID	TubeNumber	OriginalSampleIDUnique	season	SequencingRun	CatchID	OccasionID	BTO	FieldRing	CatchTerritoryID	SampleDate	SampleYear	FreezerDate3	Timeinfridge	SampleType	SampleType4Way	ExtractionDate	Qubit	BirthDate	SexEstimate	SampleTime	CatchTime	Ageclass	AgeDays	SamplingAge	EyeColour	BreedTerritoryNumber	BreedTerritoryID	Status	TQcorrected	averageTQ_SameType	TQnotes_SameType	TQFinal_SameType	FieldPeriodID_LastSeen	LastPeriodSeenDate	LastBreedYearSeen	DaysToLastSeen	DiedEver	BirthDateEstimated	SampleReads	is.negLab	is.negCollection	MeanTQ_FP	MeanCentredTQ	Status2	Ageclass2	YrsToLastSeen	TerminalYear	Timeinfridge_scaled	CatchTime_scaled	TQcorrected_scaled	n_members	seasonstgt	HelperPresent	FledglingPresent	TerritoryID
8677	177	Sample.34.1022	7075	1022	1022	Minor	6	11210	14886	Z691168	WN/MX	96	08/02/2022	2022	22/03/2022	42	Faecal	Faecal	21/04/2022	1e-4	11/05/2018	1	08:35	155	A	1369	3.748	RB	65	96	BrM	21895.66	NA	NA	21895.66	184	27/03/2023	2023	412	no	TRUE	97543	FALSE	FALSE	36602.156734693875	-14706.496734693876	Dominant	A 3-6 yrs	1.1279945242984257	no	-0.07289367830002269	-0.6111960246214765	-0.08161966761126678	5	3	no	no	96
8624	177	Sample.36.1023	6185	1023	1023	Minor	6	11211	14886	L921288	RN/LX	98	08/02/2022	2022	22/03/2022	42	Faecal	Faecal	22/04/2022	0.0112	25/03/2014	0	09:55	235	A	2877	7.877	RB	66	98	BrF	35587.44	NA	NA	35587.44	184	27/03/2023	2023	412	no	TRUE	39935	FALSE	FALSE	36602.156734693875	-1014.7167346938731	Dominant	Old A	1.1279945242984257	no	-0.07289367830002269	-0.38193424256304154	0.16214000596345793	5	8	no	no	98
8691	177	Sample.37.1002	7225	1002	1002	Minor	6	11187	14863	S115392	VW/MX	127	01/02/2022	2022	22/03/2022	49	Faecal	Faecal	07/04/2022	0.036	03/05/2021	1	10:52	292	SA	274	0.75	LB	87	127	ABX	10602.29	NA	NA	10602.29	184	27/03/2023	2023	419	no	TRUE	98966	FALSE	FALSE	36602.156734693875	-25999.866734693875	Subordinate	SA	1.1471594798083504	no	0.07323403788741592	-0.2185852228464066	-0.2826795871219942	6	4	no	no	127
8720	177	Sample.38.1055	7243	1055	1055	Minor	6	11237	14934	S115375	BE/GX	767	02/03/2022	2022	22/03/2022	20	Faecal	Faecal	20/04/2022	0.062	01/06/2021	0	08:29	149	SA	274	0.75	LB	143	767	SEEN1	16441.21	NA	NA	16441.21	184	27/03/2023	2023	390	no	TRUE	178597	FALSE	FALSE	36602.156734693875	-20160.946734693876	Unknown	SA	1.0677618069815196	no	-0.5321522148891155	-0.6283906582758592	-0.17872719866491044	5	5	no	no	767
8705	177	Sample.39.1076	6653	1076	1076	Minor	6	11267	14951	Z691123	OB/BX	157	11/03/2022	2022	22/03/2022	11	Faecal	Faecal	07/04/2022	0.0218	04/11/2015	1	15:57	597	A	2319	6.349	RB	121	178	BrM	27160.66	NA	NA	27160.66	184	27/03/2023	2023	381	no	TRUE	113102	FALSE	FALSE	36602.156734693875	-9441.496734693876	Dominant	Old A	1.0431211498973305	no	-0.720030707130108	0.6554753212513766	0.012115017095245107	5	0	no	no	178
8679	177	Sample.4.1084	7248	1084	1084	Minor	6	11272	14959	S115370	BL/NX	101	15/03/2022	2022	22/03/2022	7	Faecal	Faecal	21/04/2022	1e-4	14/06/2021	1	08:28	148	SA	274	0.75	LB	69	101	FL	3139.3	NA	NA	3139.3	184	27/03/2023	2023	377	no	TRUE	75099	FALSE	FALSE	36602.156734693875	-33462.85673469387	Juvenile	SA	1.0321697467488022	no	-0.8035322592372157	-0.6312564305515895	-0.41554587669803433	6	5	no	yes	101
8624	177	Sample.40.1035	6710	1035	1035	Minor	6	11228	14897	Z691320	NV/BX	100	15/02/2022	2022	22/03/2022	35	Faecal	Faecal	20/04/2022	0.0312	14/10/2016	1	10:10	250	A	1950	5.339	RB	66	98	BrM	35587.44	NA	NA	35587.44	184	27/03/2023	2023	405	no	FALSE	91174	FALSE	FALSE	36602.156734693875	-1014.7167346938731	Dominant	A 3-6 yrs	1.108829568788501	no	-0.2190213944874613	-0.33894765842708496	0.16214000596345793	5	8	no	no	98
8667	177	Sample.41.1039	7237	1039	1039	Minor	6	11231	14905	S115381	LG/XZ	79	17/02/2022	2022	22/03/2022	33	Faecal	Faecal	31/03/2022	1e-4	30/09/2021	0	10:26	266	SA	140	0.383	LB	53	79	SEEN1	5346.83	NA	NA	5346.83	184	27/03/2023	2023	403	no	TRUE	50110	FALSE	FALSE	36602.156734693875	-31255.326734693874	Unknown	OFL	1.103353867214237	no	-0.2607721705410152	-0.29309530201539796	-0.3762444277844225	5	2	no	no	79
8626	177	Sample.42.1070	7196	1070	1070	Minor	6	11261	14948	S115036	VO/LX	768	07/03/2022	2022	22/03/2022	15	Faecal	Faecal	22/04/2022	0.0232	10/08/2021	0	13:59	479	SA	209	0.572	LB	144	768	ABX	7756.29	NA	NA	7756.29	177	18/03/2022	2022	11	yes	TRUE	64225	FALSE	FALSE	36602.156734693875	-28845.866734693875	Subordinate	SA	0.030116358658453114	yes	-0.6365291550230002	0.31731419271518513	-0.3333479466043746	6	2	no	no	768
8372	174	Sample.43.593b	7113	593	593b	Minor	6	10915	14466	S115471	GN/XZ	58	12/02/2020	2020	23/03/2020	40	Faecal	Faecal	24/06/2020	0.084	14/05/2019	0	11:10	310	SA	274	0.75	LB	41.1	58	ABX	NA	8747.305	TQ is average from previous/next season of the same type	8747.305	184	27/03/2023	2023	1139	no	TRUE	68644	FALSE	FALSE	22216.915639534884	-13469.610639534883	Subordinate	SA	3.1184120465434635	no	-0.11464445435357658	-0.16700132188325875	NA	8	8	no	no	58
8655	177	Sample.44.1065	7221	1065	1065	Minor	6	11253	14942	S115398	BY/YX	55	05/03/2022	2022	22/03/2022	17	Faecal	Faecal	21/04/2022	1e-4	26/04/2021	0	08:46	166	SA	313	0.857	LB	39	55	ABX	109467.48	NA	NA	109467.48	184	27/03/2023	2023	387	no	TRUE	142485	FALSE	FALSE	36602.156734693875	72865.32326530613	Subordinate	SA	1.0595482546201231	no	-0.5947783789694463	-0.5796725295884417	1.4774528750051457	6	0	no	no	55
8704	177	Sample.46.1052	6735	1052	1052	Minor	6	11242	14932	Z691330	VO/NX	177	01/03/2022	2022	22/03/2022	21	Faecal	Faecal	20/04/2022	0.0644	19/07/2016	0	10:13	253	A	2051	5.615	RB	120	177	ABX	23231.26	NA	NA	23231.26	184	27/03/2023	2023	391	no	FALSE	98146	FALSE	FALSE	36602.156734693875	-13370.896734693877	Subordinate	A 3-6 yrs	1.0704996577686516	no	-0.5112768268623386	-0.3303503415998937	-0.05784150143956362	6	2	no	no	177
8713	177	Sample.47.1041	7233	1041	1041	Minor	6	11227	14904	S115386	BN/MX	481	17/02/2022	2022	22/03/2022	33	Faecal	Faecal	06/04/2022	1e-4	21/09/2021	1	14:16	496	SA	149	0.408	LB	133	481	SEEN2	21779.7	NA	NA	21779.7	184	27/03/2023	2023	403	no	TRUE	47054	FALSE	FALSE	36602.156734693875	-14822.456734693875	Unknown	OFL	1.103353867214237	no	-0.2607721705410152	0.36603232140260256	-0.08368414511146945	5	2	no	no	481
8661	177	Sample.48.997	7222	997	997	Minor	6	11181	14856	S115395	WY/YX	64	27/01/2022	2022	22/03/2022	54	Faecal	Faecal	06/04/2022	0.016	26/01/2021	0	16:10	610	A	366	1.002	RB	46.1	64	SEEN1	28981.26	NA	NA	28981.26	184	27/03/2023	2023	424	no	TRUE	99705	FALSE	FALSE	36602.156734693875	-7620.896734693877	Unknown	A 1-3 yrs	1.160848733744011	no	0.17761097802130066	0.6927303608358724	0.0445278123424769	5	0	no	no	64
8677	177	Sample.49.1056	7075	1056	1056	Minor	6	11246	14937	Z691168	WN/MX	116	02/03/2022	2022	22/03/2022	20	Faecal	Faecal	06/04/2022	0.0244	11/05/2018	1	09:34	214	A	1391	3.808	RB	65	96	BrM	21895.66	NA	NA	21895.66	184	27/03/2023	2023	390	no	TRUE	61435	FALSE	FALSE	36602.156734693875	-14706.496734693876	Dominant	A 3-6 yrs	1.0677618069815196	no	-0.5321522148891155	-0.4421154603533807	-0.08161966761126678	5	3	no	no	96
8357	174	Sample.5.653b	7137	653	653b	Minor	6	10970	14504	S115495	GO/XZ	618	06/03/2020	2020	23/03/2020	17	Faecal	Faecal	15/07/2020	0.162	06/06/2019	0	09:26	206	SA	274	0.75	LB	35.1	618	SEEN1	NA	65281.53	TQ is average from previous/next season of the same type	65281.53	176	30/09/2021	2021	573	yes	TRUE	119354	FALSE	FALSE	22216.915639534884	43064.614360465115	Unknown	SA	1.568788501026694	no	-0.5947783789694463	-0.4650416385592242	NA	8	2	no	no	618
8713	177	Sample.50.1017	7233	1017	1017	Minor	6	11219	14892	S115386	BN/MX	20	05/02/2022	2022	22/03/2022	45	Faecal	Faecal	21/04/2022	0.0122	21/09/2021	1	15:55	595	OFL	137	0.375	G	133	481	SEEN2	21779.7	NA	NA	21779.7	184	27/03/2023	2023	415	no	TRUE	104993	FALSE	FALSE	36602.156734693875	-14822.456734693875	Unknown	OFL	1.136208076659822	no	-0.010267514219691857	0.6497437766999158	-0.08368414511146945	5	2	no	no	481
8688	177	Sample.51.1034	7238	1034	1034	Minor	6	11232	14902	S115380	VG/SX	116	15/02/2022	2022	22/03/2022	35	Faecal	Faecal	07/04/2022	0.0284	17/05/2021	1	08:22	142	SA	274	0.75	LB	81	116	SEEN1	41309.35	NA	NA	41309.35	184	27/03/2023	2023	405	no	TRUE	100842	FALSE	FALSE	36602.156734693875	4707.193265306123	Unknown	SA	1.108829568788501	no	-0.2190213944874613	-0.6484510642059722	0.26400922339347443	4	0	no	no	116
8651	177	Sample.53.1010	7223	1010	1010	Minor	6	11204	14868	S115394	OE/OX	48	03/02/2022	2022	22/03/2022	47	Faecal	Faecal	31/03/2022	0.0204	28/04/2021	1	16:00	600	SA	281	0.769	LB	33.1	48	SEEN1	65994.29	NA	NA	65994.29	177	18/03/2022	2022	43	yes	TRUE	99828	FALSE	FALSE	36602.156734693875	29392.133265306118	Unknown	SA	0.11772758384668036	yes	0.031483261833862033	0.664072638078568	0.7034840700979689	6	0	yes	no	48
8667	177	Sample.54.1040	6857	1040	1040	Minor	6	11230	14905	Z691435	GE/NX	79	17/02/2022	2022	22/03/2022	33	Faecal	Faecal	20/04/2022	0.0352	07/02/2018	1	10:26	266	A	1471	4.027	RB	53	79	BrM	5346.83	NA	NA	5346.83	184	27/03/2023	2023	403	no	TRUE	135358	FALSE	FALSE	36602.156734693875	-31255.326734693874	Dominant	A 3-6 yrs	1.103353867214237	no	-0.2607721705410152	-0.29309530201539796	-0.3762444277844225	5	2	no	no	79
8694	177	Sample.55.1072	6892	1072	1072	Minor	6	11259	14946	Z691471	WG/MX	137	09/03/2022	2022	22/03/2022	13	Faecal	Faecal	25/04/2022	1e-4	09/04/2018	1	10:00	240	A	1430	3.915	RB	93	137	BrM	160081.67	NA	NA	160081.67	184	27/03/2023	2023	383	no	FALSE	106350	FALSE	FALSE	36602.156734693875	123479.51326530613	Dominant	A 3-6 yrs	1.0485968514715949	no	-0.678279931076554	-0.36760538118438935	2.3785554659501575	6	3	no	no	137
8720	177	Sample.56.1019	6844	1019	1019	Minor	6	11209	14877	Z691419	YN/MX	99	07/02/2022	2022	22/03/2022	43	Faecal	Faecal	31/03/2022	0.0156	08/10/2017	1	08:50	170	A	1583	4.334	RB	143	767	BrM	16441.21	NA	NA	16441.21	178	14/09/2022	2022	219	yes	TRUE	53923	FALSE	FALSE	36602.156734693875	-20160.946734693876	Dominant	A 3-6 yrs	0.5995893223819302	yes	-0.05201829027324575	-0.5682094404855199	-0.17872719866491044	5	5	no	no	767
8716	177	Sample.57.988	7117	988	988	Minor	6	11174	14850	S115473	LB/LX	662	25/01/2022	2022	22/03/2022	56	Faecal	Faecal	07/04/2022	0.022	15/05/2019	0	09:01	181	A	986	2.7	RB	137	662	BrF	10590.25	NA	NA	10590.25	184	27/03/2023	2023	426	no	TRUE	73169	FALSE	FALSE	36602.156734693875	-26011.906734693875	Dominant	A 1-3 yrs	1.1663244353182751	no	0.21936175407485453	-0.5366859454524852	-0.2828939395633744	5	0	no	no	662
8641	177	Sample.58.1085	7142	1085	1085	Minor	6	11273	14960	Z691190	NE/BX	36	15/03/2022	2022	22/03/2022	7	Faecal	Faecal	20/04/2022	0.0178	09/06/2019	1	14:40	520	A	1010	2.765	RB	26	34	ABX	16752.85	NA	NA	16752.85	184	27/03/2023	2023	377	no	TRUE	84205	FALSE	FALSE	36602.156734693875	-19849.306734693877	Subordinate	A 1-3 yrs	1.0321697467488022	no	-0.8035322592372157	0.43481085602013303	-0.17317895989151302	5	0	no	no	34
8626	177	Sample.59.1083	6864	1083	1083	Minor	6	11276	14961	Z691445	EN/SX	1	14/03/2022	2022	22/03/2022	8	Faecal	Faecal	22/04/2022	0.0288	03/10/2017	1	14:30	510	A	1623	4.444	RB	144	768	BrM	7756.29	NA	NA	7756.29	184	27/03/2023	2023	378	no	TRUE	103755	FALSE	FALSE	36602.156734693875	-28845.866734693875	Dominant	A 3-6 yrs	1.0349075975359343	no	-0.7826568712104388	0.40615313326282865	-0.3333479466043746	6	2	no	no	768
8641	177	Sample.60.985	7249	985	985	Minor	6	11277	14847	S115400	BW/LX	36	22/01/2022	2022	22/03/2022	59	Faecal	Faecal	06/04/2022	0.188	23/04/2021	1	14:43	523	SA	274	0.75	LB	26	34	SEEN1	16752.85	NA	NA	16752.85	184	27/03/2023	2023	429	no	TRUE	253612	FALSE	FALSE	36602.156734693875	-19849.306734693877	Unknown	SA	1.1745379876796715	no	0.28198791815518537	0.44340817284732437	-0.17317895989151302	5	0	no	no	34
8651	177	Sample.61.1012	7204	1012	1012	Minor	6	11197	14868	S115048	WE/XZ	48	03/02/2022	2022	22/03/2022	47	Faecal	Faecal	17/04/2022	1e-4	05/12/2020	1	15:47	587	A	425	1.164	RB	33.1	48	ABX	65994.29	NA	NA	65994.29	178	14/09/2022	2022	223	yes	FALSE	87276	FALSE	FALSE	36602.156734693875	29392.133265306118	Subordinate	A 1-3 yrs	0.6105407255304586	yes	0.031483261833862033	0.6268175984940724	0.7034840700979689	6	0	yes	no	48
8706	177	Sample.62.989	7158	989	989	Minor	6	11175	14851	S115005	NO/BX	179	25/01/2022	2022	22/03/2022	56	Faecal	Faecal	13/04/2022	0.0288	25/08/2020	1	11:28	328	A	518	1.418	RB	122	179	ABX	35782.47	NA	NA	35782.47	177	18/03/2022	2022	52	yes	TRUE	76192	FALSE	FALSE	36602.156734693875	-819.6867346938743	Subordinate	A 1-3 yrs	0.14236824093086928	yes	0.21936175407485453	-0.11541742092011087	0.16561219505335553	6	2	no	no	179
8695	177	Sample.63.1050	7242	1050	1050	Minor	6	11236	14927	S115376	BG/OX	138	01/03/2022	2022	22/03/2022	21	Faecal	Faecal	31/03/2022	0.0268	31/05/2021	0	09:32	212	SA	274	0.75	LB	94	138	SEEN2	3638.99	NA	NA	3638.99	177	18/03/2022	2022	17	yes	TRUE	42863	FALSE	FALSE	36602.156734693875	-32963.16673469388	Unknown	SA	0.04654346338124572	yes	-0.5112768268623386	-0.4478470049048416	-0.40664971627999125	5	7	no	no	138
8674	177	Sample.64.1006	7227	1006	1006	Minor	6	11189	14865	S115391	NL/YX	90	02/02/2022	2022	22/03/2022	48	Faecal	Faecal	07/04/2022	0.0284	01/02/2021	1	09:42	222	A	366	1.002	RB	60.1	90	SEEN2	37317.62	NA	NA	37317.62	184	27/03/2023	2023	418	no	TRUE	105244	FALSE	FALSE	36602.156734693875	715.4632653061271	Unknown	A 1-3 yrs	1.1444216290212184	no	0.05235864986063898	-0.4191892821475372	0.1929430214972685	6	2	no	no	90
8715	177	Sample.65.1007	5009	1007	1007	Minor	6	11192	14865	R737977	OV/WX	516	02/02/2022	2022	22/03/2022	48	Faecal	Faecal	22/04/2022	0.0356	24/10/2006	0	08:34	154	A	5580	15.277	RB	136	516	SEEN1	86911.71	NA	NA	86911.71	177	18/03/2022	2022	44	yes	TRUE	69900	FALSE	FALSE	36602.156734693875	50309.55326530613	Unknown	Old A	0.12046543463381246	yes	0.05235864986063898	-0.614061796897207	1.0758844060094004	NA	NA	NA	NA	NA
8668	177	Sample.66.1058	6746	1058	1058	Minor	6	11248	14939	Z691341	YB/NX	81	03/03/2022	2022	22/03/2022	19	Faecal	Faecal	21/04/2022	0.0624	16/06/2017	1	11:33	333	A	1721	4.712	RB	54	81	BrM	8612.4	NA	NA	8612.4	184	27/03/2023	2023	389	no	FALSE	81443	FALSE	FALSE	36602.156734693875	-27989.756734693874	Dominant	A 3-6 yrs	1.0650239561943875	no	-0.5530276029158924	-0.10108855954145869	-0.31810631300055847	4	0	no	no	81
8657	177	Sample.67.1061	7123	1061	1061	Minor	6	11251	14936	S115478	GE/LX	128	04/03/2022	2022	22/03/2022	18	Faecal	Faecal	07/04/2022	1e-4	16/05/2019	0	09:59	239	A	1023	2.801	RB	42	59	BrF	86152.69	NA	NA	86152.69	184	27/03/2023	2023	388	no	TRUE	47694	FALSE	FALSE	36602.156734693875	49550.53326530613	Dominant	A 1-3 yrs	1.0622861054072552	no	-0.5739029909426694	-0.3704711534601198	1.0623713005229927	5	3	no	no	59
8674	177	Sample.68.1005	7230	1005	1005	Minor	6	11200	14864	S115390	WB/XZ	90	02/02/2022	2022	22/03/2022	48	Faecal	Faecal	20/04/2022	0.0208	01/02/2021	0	09:58	238	A	366	1.002	RB	60.1	90	SEEN1	37317.62	NA	NA	37317.62	184	27/03/2023	2023	418	no	TRUE	69435	FALSE	FALSE	36602.156734693875	715.4632653061271	Unknown	A 1-3 yrs	1.1444216290212184	no	0.05235864986063898	-0.3733369257358502	0.1929430214972685	6	2	no	no	90
8659	177	Sample.69.993	7219	993	993	Minor	6	11177	14850	S115397	EL/OX	62	25/01/2022	2022	22/03/2022	56	Faecal	Faecal	22/04/2022	0.0404	26/04/2021	1	16:55	655	SA	274	0.75	LB	45	62	SEEN2	143103.01	NA	NA	143103.01	184	27/03/2023	2023	426	no	TRUE	45813	FALSE	FALSE	36602.156734693875	106500.85326530613	Unknown	SA	1.1663244353182751	no	0.21936175407485453	0.8216901132437421	2.0762782880130133	4	0	no	no	62
8687	177	Sample.7.1013	7229	1013	1013	Minor	6	11199	14871	S115388	AA/SX	112	04/02/2022	2022	22/03/2022	46	Faecal	Faecal	06/04/2022	0.0556	06/05/2021	1	08:55	175	SA	274	0.75	LB	78	112	SEEN1	15707.54	NA	NA	15707.54	184	27/03/2023	2023	416	no	TRUE	131092	FALSE	FALSE	36602.156734693875	-20894.616734693875	Unknown	SA	1.1389459274469542	no	0.010607873807085088	-0.5538805791068677	-0.1917889890027312	5	6	no	no	112
8661	177	Sample.70.1079	6261	1079	1079	Minor	6	11269	14953	Z691429	GR/XL	64	12/03/2022	2022	22/03/2022	10	Faecal	Faecal	22/04/2022	0.116	28/07/2014	1	08:37	157	A	2784	7.622	RB	46.1	64	BrM	28981.26	NA	NA	28981.26	177	18/03/2022	2022	6	yes	FALSE	55587	FALSE	FALSE	36602.156734693875	-7620.896734693877	Dominant	Old A	0.01642710472279261	yes	-0.7409060951568849	-0.6054644800700156	0.0445278123424769	5	0	no	no	64
8666	177	Sample.71.990	7218	990	990	Minor	6	11176	14849	S115399	EB/XZ	77	25/01/2022	2022	22/03/2022	56	Faecal	Faecal	31/03/2022	0.0156	26/04/2021	1	12:03	363	SA	274	0.75	LB	52.1	77	SEEN1	17639.73	NA	NA	17639.73	178	14/09/2022	2022	232	yes	TRUE	75042	FALSE	FALSE	36602.156734693875	-18962.426734693876	Unknown	SA	0.6351813826146475	yes	0.21936175407485453	-0.01511539126954558	-0.15738951693377107	5	2	no	no	77
8674	177	Sample.72.1004	7226	1004	1004	Minor	6	11188	14864	S115389	LE/MX	90	02/02/2022	2022	22/03/2022	48	Faecal	Faecal	22/04/2022	0.0284	04/05/2021	1	11:42	342	SA	274	0.75	LB	60.1	90	SEEN1	37317.62	NA	NA	37317.62	184	27/03/2023	2023	418	no	TRUE	33150	FALSE	FALSE	36602.156734693875	715.4632653061271	Unknown	SA	1.1444216290212184	no	0.05235864986063898	-0.07529660905988475	0.1929430214972685	6	2	no	no	90
8625	177	Sample.73.1082	6144	1082	1082	Minor	6	11275	14961	L921078	OW/LX	1	14/03/2022	2022	22/03/2022	8	Faecal	Faecal	06/04/2022	0.0364	21/02/2014	1	14:30	510	A	2943	8.057	RB	1	1	BrM	24440.63	NA	NA	24440.63	184	27/03/2023	2023	378	no	TRUE	26734	FALSE	FALSE	36602.156734693875	-12161.526734693874	Dominant	Old A	1.0349075975359343	no	-0.7826568712104388	0.40615313326282865	-0.03631065326415725	6	3	no	no	1
8619	177	Sample.74.1026	6862	1026	1026	Minor	6	11212	14887	Z691438	NW/SX	135	11/02/2022	2022	22/03/2022	39	Faecal	Faecal	07/04/2022	0.0268	29/09/2017	1	11:03	303	A	1596	4.37	RB	92.1	135	BrM	11267.55	NA	NA	11267.55	184	27/03/2023	2023	409	no	TRUE	29903	FALSE	FALSE	36602.156734693875	-25334.606734693876	Dominant	A 3-6 yrs	1.1197809719370295	no	-0.13551984238035353	-0.1870617278133718	-0.2708357245677959	5	5	no	no	135
8678	177	Sample.75.1018	7153	1018	1018	Minor	6	11208	14877	S115002	NB/NX	99	07/02/2022	2022	22/03/2022	43	Faecal	Faecal	31/03/2022	0.0108	23/03/2021	0	08:50	170	A	321	0.879	RB	67	99	SEEN1	32824.71	NA	NA	32824.71	184	27/03/2023	2023	413	no	TRUE	75975	FALSE	FALSE	36602.156734693875	-3777.4467346938764	Unknown	SA	1.1307323750855578	no	-0.05201829027324575	-0.5682094404855199	0.1129541321782306	6	5	no	no	99
8529	175	Sample.76.703b	7159	703	703b	Major	6	11021	14582	S115001	LY/XZ	126	14/05/2021	2021	04/07/2021	51	Faecal	Faecal	25/08/2021	0.0904	13/08/2020	1	08:55	175	SA	274	0.75	LB	86	126	ABX	51891.79	NA	NA	51891.79	184	27/03/2023	2023	682	no	TRUE	152518	FALSE	FALSE	42674.01042553192	9217.779574468084	Subordinate	SA	1.8672142368240932	no	0.11498481394096981	-0.5538805791068677	0.45241220094819046	5	0	no	no	126
8655	177	Sample.77.1064	7244	1064	1064	Minor	6	11263	14943	S115374	WN/XZ	55	05/03/2022	2022	22/03/2022	17	Faecal	Faecal	07/04/2022	0.0564	04/06/2021	1	08:45	165	SA	274	0.75	LB	39	55	SEEN1	109467.48	NA	NA	109467.48	184	27/03/2023	2023	387	no	TRUE	121213	FALSE	FALSE	36602.156734693875	72865.32326530613	Unknown	SA	1.0595482546201231	no	-0.5947783789694463	-0.5825383018641721	1.4774528750051457	6	0	no	no	55
8690	177	Sample.78.1000	7224	1000	1000	Minor	6	11186	14862	S115393	WY/EX	126	01/02/2022	2022	22/03/2022	49	Faecal	Faecal	31/03/2022	0.0564	03/04/2021	1	10:12	252	SA	304	0.832	LB	86	126	ABX	13091.1	NA	NA	13091.1	184	27/03/2023	2023	419	no	TRUE	93709	FALSE	FALSE	36602.156734693875	-23511.056734693877	Subordinate	SA	1.1471594798083504	no	0.07323403788741592	-0.3332161138756241	-0.2383704094117542	7	2	yes	no	126
8660	177	Sample.79.1080	7246	1080	1080	Minor	6	11270	14954	S115371	GB/VX	63	12/03/2022	2022	22/03/2022	10	Faecal	Faecal	07/04/2022	0.0816	11/06/2021	0	08:55	175	SA	274	0.75	LB	46	63	SEEN1	43481.07	NA	NA	43481.07	184	27/03/2023	2023	380	no	TRUE	94060	FALSE	FALSE	36602.156734693875	6878.913265306124	Unknown	SA	1.0403832991101984	no	-0.7409060951568849	-0.5538805791068677	0.30267313402421064	5	3	no	no	63
8624	177	Sample.8.1036	7148	1036	1036	Minor	6	11229	14897	Z691191	GW/XZ	100	15/02/2022	2022	22/03/2022	35	Faecal	Faecal	06/04/2022	0.0176	28/07/2020	0	10:26	266	A	567	1.552	RB	66	98	ABX	35587.44	NA	NA	35587.44	184	27/03/2023	2023	405	no	FALSE	50055	FALSE	FALSE	36602.156734693875	-1014.7167346938731	Subordinate	A 1-3 yrs	1.108829568788501	no	-0.2190213944874613	-0.29309530201539796	0.16214000596345793	5	8	no	no	98
8706	177	Sample.81.1073	6294	1073	1073	Minor	6	11265	14950	L921242	GV/LX	179	10/03/2022	2022	22/03/2022	12	Faecal	Faecal	07/04/2022	0.0174	02/12/2014	1	09:13	193	A	2655	7.269	RB	122	179	BrM	35782.47	NA	NA	35782.47	184	27/03/2023	2023	382	no	FALSE	63031	FALSE	FALSE	36602.156734693875	-819.6867346938743	Dominant	Old A	1.0458590006844628	no	-0.6991553191033311	-0.5022966781437199	0.16561219505335553	6	2	no	no	179
8667	177	Sample.82.1032	7237	1032	1032	Minor	6	11223	14895	S115381	LG/XZ	94	14/02/2022	2022	22/03/2022	36	Faecal	Faecal	22/04/2022	0.0296	30/09/2021	0	09:19	199	SA	137	0.375	LB	53	79	SEEN1	5346.83	NA	NA	5346.83	184	27/03/2023	2023	406	no	TRUE	78772	FALSE	FALSE	36602.156734693875	-31255.326734693874	Unknown	OFL	1.111567419575633	no	-0.19814600646068437	-0.48510204448933725	-0.3762444277844225	5	2	no	no	79
8619	177	Sample.83.1049	7193	1049	1049	Minor	6	11245	14935	S115040	VO/BX	138	01/03/2022	2022	22/03/2022	21	Faecal	Faecal	20/04/2022	0.012	02/07/2021	1	09:22	202	SA	242	0.663	LB	92.1	135	SEEN1	11267.55	NA	NA	11267.55	178	14/09/2022	2022	197	yes	FALSE	33602	FALSE	FALSE	36602.156734693875	-25334.606734693876	Unknown	SA	0.5393566050650239	yes	-0.5112768268623386	-0.47650472766214597	-0.2708357245677959	5	5	no	no	135
8717	177	Sample.84.1030	6200	1030	1030	Minor	6	11214	14889	L921493	RW/OX	94	14/02/2022	2022	22/03/2022	36	Faecal	Faecal	18/04/2022	1e-4	22/06/2014	1	08:47	167	A	2794	7.65	RB	140	738	BrM	28809.49	NA	NA	28809.49	184	27/03/2023	2023	406	no	FALSE	36386	FALSE	FALSE	36602.156734693875	-7792.666734693874	Dominant	Old A	1.111567419575633	no	-0.19814600646068437	-0.5768067573127112	0.04146972938102633	5	0	no	no	738
8651	177	Sample.86.996	7223	996	996	Minor	6	11182	14855	S115394	OE/OX	48	27/01/2022	2022	22/03/2022	54	Faecal	Faecal	20/04/2022	0.0134	28/04/2021	1	16:40	640	SA	274	0.75	LB	33.1	48	SEEN1	65994.29	NA	NA	65994.29	177	18/03/2022	2022	50	yes	TRUE	80447	FALSE	FALSE	36602.156734693875	29392.133265306118	Unknown	SA	0.13689253935660506	yes	0.17761097802130066	0.7787035291077855	0.7034840700979689	6	0	yes	no	48
8704	177	Sample.87.1048	7171	1048	1048	Minor	6	11244	14927	S115032	OG/XZ	177	01/03/2022	2022	22/03/2022	21	Faecal	Faecal	06/04/2022	0.0102	14/10/2020	1	08:11	131	A	503	1.377	RB	120	177	BrM	23231.26	NA	NA	23231.26	184	27/03/2023	2023	391	no	FALSE	49096	FALSE	FALSE	36602.156734693875	-13370.896734693877	Dominant	A 1-3 yrs	1.0704996577686516	no	-0.5112768268623386	-0.679974559239007	-0.05784150143956362	6	2	no	no	177
